OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,HASC_1,CCN_1,CCA_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,Shape_Leng,Shape_Area
2966,223,CHE,Switzerland,21,Ticino,CH.TI,0,,Canton|Kanton|Chantun,Canton,,Tesino|Tessin,3.65539744130,0.33327079775
2967,223,CHE,Switzerland,22,Uri,CH.UR,0,,Canton|Kanton|Chantun,Canton,,,2.17134214967,0.12611429423
2968,223,CHE,Switzerland,23,Valais,CH.VS,0,,Canton|Kanton|Chantun,Canton,,Vallais|Vallese|Wallis,5.53918174714,0.60717075200
2969,223,CHE,Switzerland,24,Vaud,CH.VD,0,,Canton|Kanton|Chantun,Canton,,Vad|Waadt|Waadtland,6.25400776944,0.37627606608
2970,223,CHE,Switzerland,25,Zürich,CH.ZH,0,,Canton|Kanton|Chantun,Canton,,Turitg|Zurigo|Zürih|Zurique,2.97116918179,0.20715277550
2971,223,CHE,Switzerland,26,Zug,CH.ZG,0,,Canton|Kanton|Chantun,Canton,,Zoug|Zugo,0.91756227111,0.02851306634
2972,224,SYR,Syria,1,Al Ḥasakah,SY.HA,0,,Governorate|Muhafazah,Province,,Al-Haska|Al Hassake|El Haseke|Haseke|Hassakeh|Hazakieh|Hassetché|Al Jezira|Jezireh,8.03622839374,2.36357969494
2973,224,SYR,Syria,2,Aleppo,SY.HL,0,,Governorate|Muhafazah,Province,,Aleppo|Alep|Alepo|Haleb|Ḥalab,7.59101458538,1.91792313512
2974,224,SYR,Syria,3,Ar Raqqah,SY.RA,0,,Governorate|Muhafazah,Province,,Al Rakka|Raqqa|Al Rashid|Rashid,6.09823279447,1.89416700858
2975,224,SYR,Syria,4,As Suwayda',SY.SU,0,,Governorate|Muhafazah,Province,,Djebel Druze|Jabal Druze|Jebel Druse|Jebel ed Druz|Al Sueida|Es Sueida|Es Suweida|Soueida|Suwaidaa,3.58489468082,0.62610647116
2976,224,SYR,Syria,5,Damascus,SY.DI,0,,Governorate|Muhafazah,Province,,,0.36253379314,0.00848726608
2977,224,SYR,Syria,6,Dar`a,SY.DR,0,,Governorate|Muhafazah,Province,,Dara'a|Dária|Dera`a|Derraa|Hauran,3.82063104382,0.40089773815
2978,224,SYR,Syria,7,Dayr Az Zawr,SY.DY,0,,Governorate|Muhafazah,Province,,Dair-Ezzor|Dayr az Zaur|Deir Al Zour|Deir ez Zor|Der Azzor|Dier Elzour,7.38736022874,2.89919364434
2979,224,SYR,Syria,8,Hamah,SY.HM,0,,Governorate|Muhafazah,Province,,Hama|Ḥamāh,6.68998119776,1.01108874873
2980,224,SYR,Syria,9,Hims,SY.HI,0,,Governorate|Muhafazah,Province,,Hims|Homs,11.13090227540,4.58104018601
2981,224,SYR,Syria,10,Idlib,SY.ID,0,,Governorate|Muhafazah,Province,,Adlib|Edleb|Idleb,4.38059488857,0.55657752778
2982,224,SYR,Syria,11,Lattakia,SY.LA,0,,Governorate|Muhafazah,Province,,Latakia|Al Ladhiqiyah|El Ladhiqiya|Lattakia|Lattakieh|Lattikia|Lattaquie,2.93853527961,0.23859045350
2983,224,SYR,Syria,12,Quneitra,SY.QU,0,,Governorate|Muhafazah,Province,,Al Qunatirah|Al Qunaytirah|Al Quneitera|El Quneitra|El Kenitra|Kunaitra|Kuneitra|Qunaytira,1.18254135769,0.04409020556
2984,224,SYR,Syria,13,Rif Dimashq,SY.RD,0,,Governorate|Muhafazah,Province,,Damas Campagne|Damascus Countryside|Damascus Rural,7.77626691661,1.74658308728
2985,224,SYR,Syria,14,Tartus,SY.TA,0,,Governorate|Muhafazah,Province,,Tartaus|Tartous,2.37751675135,0.17733410697
2986,225,TWN,Taiwan,1,Fujian,TW.FK,0,,Province,Province,福建,Fukien,2.85474924132,0.01630105841
2987,225,TWN,Taiwan,2,Kaohsiung,TW.KH,0,,Special Municipality,Special Municipality,高雄,,5.05975677845,0.27237414728
2988,225,TWN,Taiwan,3,New Taipei,TW.NT,0,,Special Municipality,Special Municipality,新北,,4.48785313087,0.18408700335
2989,225,TWN,Taiwan,4,Taichung,TW.TG,0,,Special Municipality,Special Municipality,台中,,3.37663791475,0.19943852352
2990,225,TWN,Taiwan,5,Tainan,TW.TN,0,,Special Municipality,Special Municipality,台南,,2.98344489133,0.19610845327
2991,225,TWN,Taiwan,6,Taipei,TW.TP,0,,Special Municipality,Special Municipality,台北,Taibei|Taipé|Taipeh,3.06490070354,0.13559818278
2992,225,TWN,Taiwan,7,Taiwan,TW.TA,0,,Province,Province,台灣,,25.14037424430,2.22077209214
2993,226,TJK,Tajikistan,1,Dushanbe,TJ.RR,0,,Viloyat,Region,,,0.61915796827,0.01745969865
2994,226,TJK,Tajikistan,2,Gorno-Badakhshan,TJ.BK,0,,Viloiati Mukhtori|Viloyati Avtonomii,Region,,Badakhshoni Kuni|Autonomes Gebiet der Berg-Badachschanen|Gorno-Badahshanskaya avtonomnaya oblast'|Go,18.63322620740,6.50490435983
2995,226,TJK,Tajikistan,3,Khatlon,TJ.KL,0,,Viloyat,Region,,Hationskaya oblast'|Hatlonskaja oblast',9.88304450931,2.44441055640
2996,226,TJK,Tajikistan,4,Leninabad,TJ.LE,0,,Viloyat,Region,,Sogd|Hodžent|Khodzhent|Khujand|Leninabadskaya oblast'|Leninobod|Sogdiyskaya oblast'|Sogdskaja oblast,18.94356021820,2.77470154685
2997,226,TJK,Tajikistan,5,Tadzhikistan Territories,TJ.RR,0,,Viloyat,Region,,,13.91616341470,2.94203492756
2998,227,TZA,Tanzania,1,Arusha,TZ.AS,0,02,Mkoa,Region,,,10.37289425600,3.09644813895
2999,227,TZA,Tanzania,2,Dar es Salaam,TZ.DS,0,07,Mkoa,Region,,Dar-es-salaam|Pwani,4.02079426208,0.13411116797
3000,227,TZA,Tanzania,3,Dodoma,TZ.DO,0,01,Mkoa,Region,,,10.17671840730,3.41910607901
3001,227,TZA,Tanzania,4,Geita,TZ.GE,0,25,Mkoa,Region,,,13.87966499290,1.60498936501
3002,227,TZA,Tanzania,5,Iringa,TZ.IG,0,11,Mkoa,Region,,,9.70305463893,2.99088491279
3003,227,TZA,Tanzania,6,Kagera,TZ.KG,0,18,Mkoa,Region,,,11.33836786090,2.97787728346
3004,227,TZA,Tanzania,7,Katavi,TZ.KA,0,23,Mkoa,Region,,,11.92393284240,4.01290777187
3005,227,TZA,Tanzania,8,Kigoma,TZ.KM,0,16,Mkoa,Region,,,13.60164599920,3.61631074929
3006,227,TZA,Tanzania,9,Kilimanjaro,TZ.KL,0,03,Mkoa,Region,,,6.28340933490,1.07508142871
3007,227,TZA,Tanzania,10,Lindi,TZ.LI,0,08,Mkoa,Region,,,15.98448826780,5.36084543755
3008,227,TZA,Tanzania,11,Manyara,TZ.MY,0,21,Mkoa,Region,,,13.39804026510,3.80604029033
3009,227,TZA,Tanzania,12,Mara,TZ.MA,0,20,Mkoa,Region,,,8.27118568028,2.48793567404
3010,227,TZA,Tanzania,13,Mbeya,TZ.MB,0,12,Mkoa,Region,,,12.68860629690,5.06248555803
3011,227,TZA,Tanzania,14,Morogoro,TZ.MO,0,05,Mkoa,Region,,,17.07425301740,5.75151453454
3012,227,TZA,Tanzania,15,Mtwara,TZ.MT,0,09,Mkoa,Region,,,9.58876715332,1.48485907337
3013,227,TZA,Tanzania,16,Mwanza,TZ.MZ,0,19,Mkoa,Region,,,12.43152707410,2.11140896454
3014,227,TZA,Tanzania,17,Njombe,TZ.NJ,0,22,Mkoa,Region,,,7.37471337482,1.75535008214
3015,227,TZA,Tanzania,18,Pemba North,TZ.PN,0,54,Mkoa,Region,,Kaskazini Pemba,4.23253777433,0.04571500524
3016,227,TZA,Tanzania,19,Pemba South,TZ.PS,0,55,Mkoa,Region,,Kusini Pemba,3.25987693473,0.04031032127
3017,227,TZA,Tanzania,20,Pwani,TZ.PW,0,06,Mkoa,Region,,,16.76175744210,2.66820897813
3018,227,TZA,Tanzania,21,Rukwa,TZ.RU,0,15,Mkoa,Region,,,8.10419205341,2.30773979409
3019,227,TZA,Tanzania,22,Ruvuma,TZ.RV,0,10,Mkoa,Region,,,14.21403843410,5.21332553294
3020,227,TZA,Tanzania,23,Shinyanga,TZ.SY,0,17,Mkoa,Region,,,9.15351243111,1.33697053936
3021,227,TZA,Tanzania,24,Simiyu,TZ.SI,0,24,Mkoa,Region,,,8.19831721170,2.03860030740
3022,227,TZA,Tanzania,25,Singida,TZ.SD,0,13,Mkoa,Region,,,11.56462782990,3.96441488984
3023,227,TZA,Tanzania,26,Tabora,TZ.TB,0,14,Mkoa,Region,,,14.34513929840,6.15873071847
3024,227,TZA,Tanzania,27,Tanga,TZ.TN,0,04,Mkoa,Region,,,11.11356997770,2.28688737570
3025,227,TZA,Tanzania,28,Zanzibar North,TZ.ZN,0,51,Mkoa,Region,,Kaskazini Unguja,1.85153574998,0.03883228684
3026,227,TZA,Tanzania,29,Zanzibar South and Central,TZ.ZS,0,52,Mkoa,Region,,Kusini Unguja,2.38760834818,0.07343918702
3027,227,TZA,Tanzania,30,Zanzibar West,TZ.ZW,0,53,Mkoa,Region,,Mjini Magharibi,1.51780381842,0.02013742330
3028,228,THA,Thailand,1,Amnat Charoen,TH.AC,0,37,Changwat,Province,จังหวัดอำนาจเจริ,,3.54378772427,0.27361783445
3029,228,THA,Thailand,2,Ang Thong,TH.AT,0,15,Changwat,Province,จังหวัดอ่างทอง,,1.45890777812,0.07975912429
3030,228,THA,Thailand,3,Bangkok Metropolis,TH.BM,0,10,Changwat,Province,จังหวัดเชียงใหม่,Bangkok|Krung Thep|Krung Thep Maha Nakhon|Phra Nakhon-Thonburi,2.36521175421,0.13077074850
3031,228,THA,Thailand,4,Bueng Kan,TH.BK,0,,Changwat,Province,บึงกาฬ,,4.24354279709,0.34128166855
3032,228,THA,Thailand,5,Buri Ram,TH.BR,0,31,Changwat,Province,จังหวัดบุรีรัมย์,Buri Rum,8.06214668803,0.84571452750
3033,228,THA,Thailand,6,Chachoengsao,TH.CC,0,24,Changwat,Province,จังหวัดฉะเชิงเทร,Chaxerngsao|Pad Rew|Paed Riu|Petrieu|Shajeun Dhrao,4.68495143772,0.43606931097
3034,228,THA,Thailand,7,Chai Nat,TH.CN,0,18,Changwat,Province,จังหวัดชัยนาท,Chainat,2.50337400221,0.20736403793
3035,228,THA,Thailand,8,Chaiyaphum,TH.CY,0,36,Changwat,Province,จังหวัดชัยนาท,,6.39365492946,1.06953406330
3036,228,THA,Thailand,9,Chanthaburi,TH.CT,0,,Changwat,Province,จันทบุรี,Chantaburi|Muang Chan,7.06852451527,0.52193917399
3037,228,THA,Thailand,10,Chiang Mai,TH.CM,0,50,Changwat,Province,จังหวัดเชียงใหม่,,12.40344398380,1.89428067912
3038,228,THA,Thailand,11,Chiang Rai,TH.CR,0,57,Changwat,Province,จังหวัดเชียงราย,,6.49908399326,0.99824433175
3039,228,THA,Thailand,12,Chon Buri,TH.CB,0,20,Changwat,Province,จังหวัดชลบุรี,,5.58273198521,0.37303356558
3040,228,THA,Thailand,13,Chumphon,TH.CP,0,86,Changwat,Province,จังหวัดชุมพร,,6.55734754133,0.49550276035
3041,228,THA,Thailand,14,Kalasin,TH.KL,0,46,Changwat,Province,จังหวัดกาฬสินธุ์,,5.52791593319,0.58439031921
3042,228,THA,Thailand,15,Kamphaeng Phet,TH.KP,0,62,Changwat,Province,จังหวัดกำแพงเพชร,Gampheang Phet|Kambhengbhej,4.78074001288,0.73017517889
3043,228,THA,Thailand,16,Kanchanaburi,TH.KN,0,71,Changwat,Province,อำเภอเมืองกาญจนบ,Kan Buri|Park Prag,7.66342924681,1.62336164754
3044,228,THA,Thailand,17,Khon Kaen,TH.KK,0,40,Changwat,Province,จังหวัดขอนแก่น,,7.79790631650,0.89690106936
3045,228,THA,Thailand,18,Krabi,TH.KR,0,81,Changwat,Province,จังหวัดกระบี่,,11.37971489660,0.39748468821
3046,228,THA,Thailand,19,Lampang,TH.LG,0,52,Changwat,Province,จังหวัดลำปาง,,7.83700018858,1.06980376575
3047,228,THA,Thailand,20,Lamphun,TH.LN,0,51,Changwat,Province,จังหวัดลำพูน,Hariphunchai|Lampoon,4.84322644937,0.38319506973
3048,228,THA,Thailand,21,Loei,TH.LE,0,42,Changwat,Province,จังหวัดเลย,,7.45716638341,0.89551791111
3049,228,THA,Thailand,22,Lop Buri,TH.LB,0,16,Changwat,Province,ลพบุรี,,4.55409014069,0.52576787231
3050,228,THA,Thailand,23,Mae Hong Son,TH.MH,0,58,Changwat,Province,จังหวัดแม่ฮ่องสอ,,9.25745529822,1.08750145292
3051,228,THA,Thailand,24,Maha Sarakham,TH.MS,0,44,Changwat,Province,จังหวัดมหาสารคาม,,4.59521841520,0.47294407663
3052,228,THA,Thailand,25,Mukdahan,TH.MD,0,49,Changwat,Province,จังหวัดมุกดาหาร,,3.29357846616,0.35251287281
3053,228,THA,Thailand,26,Nakhon Nayok,TH.NN,0,26,Changwat,Province,จังหวัดนครนายก,Nakon Nayok,2.43654635649,0.17931482269
3054,228,THA,Thailand,27,Nakhon Pathom,TH.NP,0,73,Changwat,Province,อำเภอเมืองนครปฐม,,2.15036907701,0.17952716266
3055,228,THA,Thailand,28,Nakhon Phanom,TH.NF,0,48,Changwat,Province,จังหวัดนครพนม,,4.99025770662,0.46376281950
3056,228,THA,Thailand,29,Nakhon Ratchasima,TH.NR,0,30,Changwat,Province,จังหวัดนครราชสีม,Khorat|Nagara Rajasima|Nakaun Rachasima,8.99665639955,1.73829164212
3057,228,THA,Thailand,30,Nakhon Sawan,TH.NS,0,60,Changwat,Province,จังหวัดนครสวรรค์,,6.33792491006,0.80153647681
3058,228,THA,Thailand,31,Nakhon Si Thammarat,TH.NT,0,80,Changwat,Province,จังหวัดนครศรีธรร,Nakhon Thammarat|Nagara Sridharmaraj|Nakhon Sri Thammarat|Nakhornsrithamrat|Nakornsrithamaraj,6.31761064740,0.81321286814
3059,228,THA,Thailand,32,Nan,TH.NA,0,55,Changwat,Province,จังหวัดน่าน,,6.50430999325,1.04891173126
3060,228,THA,Thailand,33,Narathiwat,TH.NW,0,96,Changwat,Province,จังหวัดนราธิวาส,,3.33170104610,0.36411258476
3061,228,THA,Thailand,34,Nong Bua Lam Phu,TH.NB,0,39,Changwat,Province,จังหวัดหนองบัวลำ,Nong Bua Lamphu,3.92048623295,0.35081255448
3062,228,THA,Thailand,35,Nong Khai,TH.NK,0,43,Changwat,Province,จังหวัดหนองคาย,,5.80271448786,0.27458863707
3063,228,THA,Thailand,36,Nonthaburi,TH.NO,0,12,Changwat,Province,จังหวัดนนทบุรี,,1.19467888688,0.05302852560
3064,228,THA,Thailand,37,Pathum Thani,TH.PT,0,13,Changwat,Province,จังหวัดปทุมธานี,,1.82438323456,0.12678874493
3065,228,THA,Thailand,38,Pattani,TH.PI,0,94,Changwat,Province,จังหวัดปัตตานี,,3.00341054995,0.15945700839
3066,228,THA,Thailand,39,Phangnga,TH.PG,0,82,Changwat,Province,จังหวัดพังงา,,13.46404320850,0.32815550719
3067,228,THA,Thailand,40,Phatthalung,TH.PL,0,93,Changwat,Province,จังหวัดพัทลุง,,3.16337782272,0.31281241424
3068,228,THA,Thailand,41,Phayao,TH.PY,0,56,Changwat,Province,จังหวัดพะเยา,,4.23980076362,0.52537817777
3069,228,THA,Thailand,42,Phetchabun,TH.PH,0,67,Changwat,Province,อำเภอเมืองเพชรบู,,6.87615936838,1.04757582601
3070,228,THA,Thailand,43,Phetchaburi,TH.PE,0,76,Changwat,Province,จังหวัดเพชรบุรี,Phetcha Buri|Bejraburi|Petchburi|Phet Buri|Tetchburit,4.00291389453,0.51463469551
3071,228,THA,Thailand,44,Phichit,TH.PC,0,66,Changwat,Province,จังหวัดพิจิตร,,3.59555950669,0.36486280183
3072,228,THA,Thailand,45,Phitsanulok,TH.PS,0,65,Changwat,Province,จังหวัดพิษณุโลก,Bisnulok|Phisanulauk|Phitsnulok|Pitsanuloke,6.67672121479,0.89912057772
3073,228,THA,Thailand,46,Phra Nakhon Si Ayutthaya,TH.PA,0,14,Changwat,Province,จังหวัดพระนครศรี,Phranakhon Si Ayutthaya|Ayudhya|Ayutthaya|Phranakhornsri-ayuthaya,2.64445224179,0.21338950792
3074,228,THA,Thailand,47,Phrae,TH.PR,0,54,Changwat,Province,จังหวัดแพร่,,5.03515962367,0.55314108052
3075,228,THA,Thailand,48,Phuket,TH.PU,0,83,Changwat,Province,จังหวัดภูเก็ต,,2.95351444389,0.04549821126
3076,228,THA,Thailand,49,Prachin Buri,TH.PB,0,25,Changwat,Province,จังหวัดปราจีนบุร,,4.43383673929,0.41783509747
3077,228,THA,Thailand,50,Prachuap Khiri Khan,TH.PK,0,77,Changwat,Province,จังหวัดประจวบคีร,Korh Luxk|Prachuab Girikhand|Prachuapkirikhan|Prachut Khirikhan,6.56639989445,0.53236585926
3078,228,THA,Thailand,51,Ranong,TH.RN,0,85,Changwat,Province,จังหวัดระนอง,,9.31434721070,0.25820157491
3079,228,THA,Thailand,52,Ratchaburi,TH.RT,0,70,Changwat,Province,จังหวัดราชบุรี,,3.80951424997,0.43229819541
3080,228,THA,Thailand,53,Rayong,TH.RY,0,21,Changwat,Province,จังหวัดระยอง,,4.05821154898,0.30802321763
3081,228,THA,Thailand,54,Roi Et,TH.RE,0,45,Changwat,Province,ร้อยเอ็ด,,6.11069903023,0.65884015426
3082,228,THA,Thailand,55,Sa Kaeo,TH.SK,0,27,Changwat,Province,จังหวัดสระแก้ว,Srakaeo,4.86235384611,0.57606968133
3083,228,THA,Thailand,56,Sakon Nakhon,TH.SN,0,47,Changwat,Province,จังหวัดสกลนคร,,6.95900239903,0.81041322777
3084,228,THA,Thailand,57,Samut Prakan,TH.SP,0,11,Changwat,Province,จังหวัดสมุทรปราก,Pak Nam|Samudh Prakarn|Samudraprakar|Samut Phrakhan,1.93782136065,0.07858520393
3085,228,THA,Thailand,58,Samut Sakhon,TH.SS,0,74,Changwat,Province,จังหวัดสมุทรสาคร,Krokkrak Maha Chai|Mahachai|Samudrasagara,1.47327420984,0.07121359352
3086,228,THA,Thailand,59,Samut Songkhram,TH.SM,0,75,Changwat,Province,จังหวัดสมุทรสงคร,Mae Klong|Samudrasonggram,0.99656766317,0.03385963319
3087,228,THA,Thailand,60,Saraburi,TH.SR,0,19,Changwat,Province,จังหวัดสระบุรี,Sara Buri,4.14701787252,0.29892235360
3088,228,THA,Thailand,61,Satun,TH.SA,0,91,Changwat,Province,จังหวัดสตูล,,7.33638972734,0.22001613609
3089,228,THA,Thailand,62,Si Sa Ket,TH.SI,0,33,Changwat,Province,จังหวัดศรีสะเกษ,Sisaket|Khukhan|Khukhandh|Srisaket,5.83926053566,0.74479684399
3090,228,THA,Thailand,63,Sing Buri,TH.SB,0,17,Changwat,Province,จังหวัดสิงห์บุรี,,1.57835681021,0.07046080168
3091,228,THA,Thailand,64,Songkhla,TH.SG,0,90,Changwat,Province,จังหวัดสงขลา,,7.01055718601,0.62303059717
3092,228,THA,Thailand,65,Sukhothai,TH.SO,0,64,Changwat,Province,จังหวัดสุโขทัย,Sawankhalokt|Sukhotai|Sukothai|Svargalok,4.83279418896,0.56930347399
3093,228,THA,Thailand,66,Suphan Buri,TH.SH,0,72,Changwat,Province,จังหวัดสุพรรณบุร,,4.69685822376,0.45449098125
3094,228,THA,Thailand,67,Surat Thani,TH.ST,0,84,Changwat,Province,จังหวัดสุราษฎร์ธ,,8.80266271150,1.07884173580
3095,228,THA,Thailand,68,Surin,TH.SU,0,32,Changwat,Province,จังหวัดสุรินทร์,,7.28730577426,0.73981309508
3096,228,THA,Thailand,69,Tak,TH.TK,0,63,Changwat,Province,จังหวัดตาก,,13.06306667400,1.45829328529
3097,228,THA,Thailand,70,Trang,TH.TG,0,92,Changwat,Province,จังหวัดตรัง,Tab Tiang,8.50556870542,0.39735266071
3098,228,THA,Thailand,71,Trat,TH.TT,0,23,Changwat,Province,จังหวัดตราด,,7.50296648276,0.23739469497
3099,228,THA,Thailand,72,Ubon Ratchathani,TH.UR,0,34,Changwat,Province,จังหวัดอุบลราชธา,,7.94444576521,1.30130434503
3100,228,THA,Thailand,73,Udon Thani,TH.UN,0,41,Changwat,Province,จังหวัดอุดรธานี,,8.84665700526,0.94052037915
3101,228,THA,Thailand,74,Uthai Thani,TH.UT,0,61,Changwat,Province,จังหวัดอุทัยธานี,,4.59244987167,0.56063408446
3102,228,THA,Thailand,75,Uttaradit,TH.UD,0,53,Changwat,Province,จังหวัดอุตรดิตถ์,,5.33405357453,0.66463448199
3103,228,THA,Thailand,76,Yala,TH.YL,0,95,Changwat,Province,จังหวัดยะลา,,4.47628012916,0.36213803933
3104,228,THA,Thailand,77,Yasothon,TH.YS,0,35,Changwat,Province,จังหวัดยโสธร,,4.72215040185,0.34555712110
3105,229,TLS,Timor-Leste,1,Aileu,TP.AL,0,,Distrito,District,,,1.52028760144,0.06056073724
3106,229,TLS,Timor-Leste,2,Ainaro,TP.AN,0,,Distrito,District,,,1.84943973840,0.06659165666
3107,229,TLS,Timor-Leste,3,Ambeno,TP.AM,0,,Distrito,District,,Oecussi,1.57503311396,0.06716154671
3108,229,TLS,Timor-Leste,4,Baucau,TP.BC,0,,Distrito,District,,,2.43956116000,0.12299966190
3109,229,TLS,Timor-Leste,5,Bobonaro,TP.BB,0,,Distrito,District,,,2.14853983739,0.11319228451
3110,229,TLS,Timor-Leste,6,Covalima,TP.CL,0,,Distrito,District,,Cova Lima,2.09890008154,0.09841166384
3111,229,TLS,Timor-Leste,7,Dili,TP.DL,0,,Distrito,District,,,1.64717624123,0.03025433450
3112,229,TLS,Timor-Leste,8,Ermera,TP.ER,0,,Distrito,District,,,1.50176367726,0.06304333928
3113,229,TLS,Timor-Leste,9,Lautém,TP.BT,0,,Distrito,District,,,2.19523569733,0.14854815124
3114,229,TLS,Timor-Leste,10,Liquiçá,TP.LQ,0,,Distrito,District,,,1.27532042295,0.04515857658
3115,229,TLS,Timor-Leste,11,Manatuto,TP.MT,0,,Distrito,District,,,2.22642124785,0.14623318662
3116,229,TLS,Timor-Leste,12,Manufahi,TP.MF,0,,Distrito,District,,,1.84890448395,0.10882948901
3117,229,TLS,Timor-Leste,13,Viqueque,TP.VQ,0,,Distrito,District,,,2.44338223559,0.15464758157
3118,230,TGO,Togo,1,Centre,TG.CE,0,,Région,Region,,"Région Centrale, Région du Centre",5.20401402275,1.08802555023
3119,230,TGO,Togo,2,Kara,TG.KA,0,,Région,Region,,Région de la Kara,5.65167843345,0.94947865104
3120,230,TGO,Togo,3,Maritime,TG.MA,0,,Région,Region,,Région Maritime,3.77306199355,0.51161168444
3121,230,TGO,Togo,4,Plateaux,TG.PL,0,,Région,Region,,Région des Plateaux,6.23001066406,1.41296040152
3122,230,TGO,Togo,5,Savanes,TG.SA,0,,Région,Region,,Région des Savanes,5.02519302877,0.71994249838
3123,231,TKL,Tokelau,1,Anafu,TK.AT,0,,Atoll,Atoll,,,0.32378217411,0.00037463632
3124,231,TKL,Tokelau,2,Fakaofo,TK.FA,0,,Atoll,Atoll,,,0.41636288291,0.00047205939
3125,231,TKL,Tokelau,3,Nukunonu,TK.NU,0,,Atoll,Atoll,,,0.46534853400,0.00044182224
3126,232,TON,Tonga,1,'Eua,TO.EU,0,,Island Group,Island Group,,,0.47917134161,0.00812115941
3127,232,TON,Tonga,2,Ha'apai,TO.HA,0,,Island Group,Island Group,,,2.45155783513,0.01204690311
3128,232,TON,Tonga,3,Niuas,TO.NI,0,,Island Group,Island Group,,,0.29300097832,0.00196370589
3129,232,TON,Tonga,4,Tongatapu,TO.TT,0,,Island Group,Island Group,,,1.82726907281,0.02453814192
3130,232,TON,Tonga,5,Vava'u,TO.VA,0,,Island Group,Island Group,,,3.41743266536,0.01919889874
3131,233,TTO,Trinidad and Tobago,1,Arima,TT.AR,0,,Borough,Borough,,,0.15025344649,0.00108120116
3132,233,TTO,Trinidad and Tobago,2,Chaguanas,TT.CH,0,,Borough,Borough,,,0.33641355860,0.00492761353
3133,233,TTO,Trinidad and Tobago,3,Couva-Tabaquite-Talparo,TT.CT,0,,Region,Region,,Couva,1.49981755468,0.06129736316
3134,233,TTO,Trinidad and Tobago,4,Diego Martin,TT.DM,0,,Region,Region,,Petit Valley,1.41913608296,0.01167159930
3135,233,TTO,Trinidad and Tobago,5,Mayaro/Rio Claro,TT.MR,0,,Region,Region,,Mayaro|Rio Claro,1.45528941158,0.06497724792
3136,233,TTO,Trinidad and Tobago,6,Penal-Debe,TT.PD,0,,Region,Region,,Penal,0.77274429225,0.02009729143
3137,233,TTO,Trinidad and Tobago,7,Point Fortin,TT.PF,0,,Borough,Borough,,,0.34973241527,0.00235383056
3138,233,TTO,Trinidad and Tobago,8,Port of Spain,TT.PS,0,,City,City,,Port-of-Spain,0.21277209289,0.00113833500
3139,233,TTO,Trinidad and Tobago,9,Princes Town,TT.PT,0,,Region,Region,,,1.13991940690,0.05071795889
3140,233,TTO,Trinidad and Tobago,10,San Fernando,TT.SF,0,,City,City,,,0.28309396740,0.00169579183
3141,233,TTO,Trinidad and Tobago,11,San Juan-Laventille,TT.SL,0,,Region,Region,,Laventille,1.12411667881,0.01770826052
3142,233,TTO,Trinidad and Tobago,12,Sangre Grande,TT.SN,0,,Region,Region,,,1.91822216255,0.07690087712
3143,233,TTO,Trinidad and Tobago,13,Siparia,TT.SI,0,,Region,Region,,,1.55612204456,0.04117589723
3144,233,TTO,Trinidad and Tobago,14,Tobago,TT.TB,0,,Region,Region,,Tabago,1.89483780427,0.02574303479
3145,233,TTO,Trinidad and Tobago,15,Tunapuna/Piarco,TT.TP,0,,Region,Region,,Tunapuna,1.38015842268,0.04456525486
3146,234,TUN,Tunisia,1,Ariana,TN.AN,0,,Wilayat,Governorate,,Al Aryiānah|L'Ariana|Tunis Ariana|Al Aryānah,1.60725104595,0.05503464693
3147,234,TUN,Tunisia,2,Béja,TN.BJ,0,,Wilayat,Governorate,,Bājah|Béja,3.60042913920,0.35393448874
3148,234,TUN,Tunisia,3,Ben Arous (Tunis Sud),TN.BA,0,,Wilayat,Governorate,,Bin `Arūs|Ben Arous|Tunis Ben Arous,1.69596715124,0.06979067403
3149,234,TUN,Tunisia,4,Bizerte,TN.BZ,0,,Wilayat,Governorate,,BanzartBanzart|Bensert|Binzart|Biserta|Bizerta,5.33825026135,0.34308034382
3150,234,TUN,Tunisia,5,Gabès,TN.GB,0,,Wilayat,Governorate,,Qābis|Gabās,4.39314422032,0.72690452378
3151,234,TUN,Tunisia,6,Gafsa,TN.GF,0,,Wilayat,Governorate,,Gafṣah|Qafṣah,4.43975283207,0.72478680087
3152,234,TUN,Tunisia,7,Jendouba,TN.JE,0,,Wilayat,Governorate,,Jendoûbah|Jenduba|Jondouba|Jundūbah|Souk-El-Arba|Dschunduba,3.37617040531,0.30782830924
3153,234,TUN,Tunisia,8,Kairouan,TN.KR,0,,Wilayat,Governorate,,Al Qayrawān|Al Qīrwān|Qairouân|Kairuã|Kairouwan,4.28465818003,0.65862333338
3154,234,TUN,Tunisia,9,Kassérine,TN.KS,0,,Wilayat,Governorate,,Al Qaṣrayn|Al Gaṣrīn|Al Qasrin|Kasserim|Al Qaṣrayn|Sbeitla,4.44677226343,0.79762732493
3155,234,TUN,Tunisia,10,Kebili,TN.KB,0,,Wilayat,Governorate,,Kebilli|Qbili|Qibilī,7.08986247093,2.11857503960
3156,234,TUN,Tunisia,11,Le Kef,TN.KF,0,,Wilayat,Governorate,,Al Kāf|El Kef|Kaf|Kef,3.40120565127,0.50337972628
3157,234,TUN,Tunisia,12,Médenine,TN.ME,0,,Wilayat,Governorate,,Madanīyīn|Madanīn|Medenin,12.47461547240,0.83601338318
