"adminLvl1","country","date","count"
"Rio Grande do Norte","Brazil",2016-06-06,83
"Espírito Santo","Brazil",2016-06-06,55
"Ceará","Brazil",2016-06-06,98
"Pará","Brazil",2016-06-06,49
"Paraíba","Brazil",2016-06-06,57
"Maranhão","Brazil",2016-06-06,21
"Amazonas","Brazil",2016-06-06,25
"Mato Grosso do Sul","Brazil",2016-06-06,23
"Mato Grosso","Brazil",2016-06-06,17
"Alagoas","Brazil",2016-06-06,15
"Piauí","Brazil",2016-06-06,6
"Tocantins","Brazil",2016-06-06,10
"Amapá","Brazil",2016-06-06,5
"Sergipe","Brazil",2016-06-06,15
"Acre","Brazil",2016-06-06,3
"Rondônia","Brazil",2016-06-06,13
"Roraima","Brazil",2016-06-06,9
"Región Metropolitana de Santiago","Chile",2016-06-06,466
"Bío-Bío","Chile",2016-06-06,1
"Valparaíso","Chile",2016-06-06,4
"Los Lagos","Chile",2016-06-06,4
"La Araucanía","Chile",2016-06-06,1
"Maule","Chile",2016-06-06,0
"Atacama","Chile",2016-06-06,0
"Coquimbo","Chile",2016-06-06,4
"Los Ríos","Chile",2016-06-06,0
"Antofagasta","Chile",2016-06-06,2
"Tarapacá","Chile",2016-06-06,0
"Libertador General Bernardo O'Higgins","Chile",2016-06-06,0
"Arica y Parinacota","Chile",2016-06-06,0
"Magallanes y Antártica Chilena","Chile",2016-06-06,0
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-06-06,0
"Córdoba","Colombia",2016-06-06,41
"Bogota","Colombia",2016-06-06,128
"Antioquia","Colombia",2016-06-06,68
"Atlántico","Colombia",2016-06-06,5
"Cauca","Colombia",2016-06-06,6
"Valle del Cauca","Colombia",2016-06-06,9
"Bolívar","Colombia",2016-06-06,6
"Santander","Colombia",2016-06-06,9
"Cesar","Colombia",2016-06-06,7
"Sucre","Colombia",2016-06-06,5
"Risaralda","Colombia",2016-06-06,1
"Meta","Colombia",2016-06-06,44
"Huila","Colombia",2016-06-06,1
"Boyacá","Colombia",2016-06-06,1
"Magdalena","Colombia",2016-06-06,5
"Casanare","Colombia",2016-06-06,9
"Norte de Santander","Colombia",2016-06-06,0
"Tolima","Colombia",2016-06-06,4
"La Guajira","Colombia",2016-06-06,0
"Nariño","Colombia",2016-06-06,1
"Cundinamarca","Colombia",2016-06-06,4
"Caldas","Colombia",2016-06-06,0
"Caquetá","Colombia",2016-06-06,0
"Quindío","Colombia",2016-06-06,0
"Arauca","Colombia",2016-06-06,1
"Chocó","Colombia",2016-06-06,0
"Putumayo","Colombia",2016-06-06,0
"San Andrés y Providencia","Colombia",2016-06-06,0
"Vaupés","Colombia",2016-06-06,0
"Vichada","Colombia",2016-06-06,0
"Guaviare","Colombia",2016-06-06,0
"Guainía","Colombia",2016-06-06,0
"Amazonas","Colombia",2016-06-06,0
"Pichincha","Ecuador",2016-06-06,68
"Guayas","Ecuador",2016-06-06,59
"Loja","Ecuador",2016-06-06,42
"Manabi","Ecuador",2016-06-06,5
"El Oro","Ecuador",2016-06-06,19
"Los Rios","Ecuador",2016-06-06,22
"Azuay","Ecuador",2016-06-06,0
"Esmeraldas","Ecuador",2016-06-06,2
"Zamora Chinchipe","Ecuador",2016-06-06,5
"Tungurahua","Ecuador",2016-06-06,4
"Santa Elena","Ecuador",2016-06-06,0
"Morona Santiago","Ecuador",2016-06-06,0
"Imbabura","Ecuador",2016-06-06,0
"Galápagos","Ecuador",2016-06-06,0
"Chimborazo","Ecuador",2016-06-06,1
"Napo","Ecuador",2016-06-06,0
"Orellana","Ecuador",2016-06-06,1
"Santo Domingo de los Tsáchilas","Ecuador",2016-06-06,0
"Cañar","Ecuador",2016-06-06,0
"Cotopaxi","Ecuador",2016-06-06,0
"Sucumbios","Ecuador",2016-06-06,0
"Pastaza","Ecuador",2016-06-06,0
"Bolivar","Ecuador",2016-06-06,0
"Carchi","Ecuador",2016-06-06,0
"East Berbice-Corentyne","Guyana",2016-06-06,2
"Mahaica-Berbice","Guyana",2016-06-06,0
"Upper Takutu-Upper Essequibo","Guyana",2016-06-06,0
"Upper Demerara-Berbice","Guyana",2016-06-06,0
"Potaro-Siparuni","Guyana",2016-06-06,0
"Pomeroon-Supenaam","Guyana",2016-06-06,0
"Essequibo Islands-West Demerara","Guyana",2016-06-06,0
"Demerara-Mahaica","Guyana",2016-06-06,0
"Cuyuni-Mazaruni","Guyana",2016-06-06,0
"Barima-Waini","Guyana",2016-06-06,0
"Asunción","Paraguay",2016-06-06,63
"Central","Paraguay",2016-06-06,9
"Alto Paraná","Paraguay",2016-06-06,0
"Itapúa","Paraguay",2016-06-06,5
"Caaguazú","Paraguay",2016-06-06,2
"Misiones","Paraguay",2016-06-06,0
"Guairá","Paraguay",2016-06-06,0
"Ñeembucú","Paraguay",2016-06-06,0
"Amambay","Paraguay",2016-06-06,0
"Presidente Hayes","Paraguay",2016-06-06,0
"Concepción","Paraguay",2016-06-06,0
"Cordillera","Paraguay",2016-06-06,0
"Paraguarí","Paraguay",2016-06-06,0
"Caazapá","Paraguay",2016-06-06,1
"San Pedro","Paraguay",2016-06-06,0
"Canindeyú","Paraguay",2016-06-06,0
"Boquerón","Paraguay",2016-06-06,0
"Alto Paraguay","Paraguay",2016-06-06,0
"Lima Province","Peru",2016-06-06,62
"La Libertad","Peru",2016-06-06,7
"Piura","Peru",2016-06-06,2
"Lima","Peru",2016-06-06,5
"Ayacucho","Peru",2016-06-06,5
"Arequipa","Peru",2016-06-06,1
"Ucayali","Peru",2016-06-06,1
"Junín","Peru",2016-06-06,0
"Ancash","Peru",2016-06-06,1
"Lambayeque","Peru",2016-06-06,2
"Callao","Peru",2016-06-06,2
"Callao","Peru",2016-06-06,2
"Loreto","Peru",2016-06-06,0
"San Martín","Peru",2016-06-06,0
"Cajamarca","Peru",2016-06-06,1
"Madre de Dios","Peru",2016-06-06,0
"Cusco","Peru",2016-06-06,0
"Huánuco","Peru",2016-06-06,0
"Tumbes","Peru",2016-06-06,0
"Ica","Peru",2016-06-06,0
"Huancavelica","Peru",2016-06-06,0
"Tacna","Peru",2016-06-06,0
"Amazonas","Peru",2016-06-06,0
"Moquegua","Peru",2016-06-06,0
"Apurímac","Peru",2016-06-06,0
"Pasco","Peru",2016-06-06,0
"Paramaribo","Suriname",2016-06-06,0
"Wanica","Suriname",2016-06-06,0
"Sipaliwini","Suriname",2016-06-06,0
"Saramacca","Suriname",2016-06-06,0
"Para","Suriname",2016-06-06,0
"Nickerie","Suriname",2016-06-06,0
"Marowijne","Suriname",2016-06-06,0
"Coronie","Suriname",2016-06-06,0
"Commewijne","Suriname",2016-06-06,0
"Brokopondo","Suriname",2016-06-06,0
"Montevideo","Uruguay",2016-06-06,54
"Canelones","Uruguay",2016-06-06,2
"Maldonado","Uruguay",2016-06-06,4
"Salto","Uruguay",2016-06-06,4
"Lavalleja","Uruguay",2016-06-06,6
"Tacuarembó","Uruguay",2016-06-06,0
"Paysandú","Uruguay",2016-06-06,0
"Durazno","Uruguay",2016-06-06,1
"Colonia","Uruguay",2016-06-06,1
"Río Negro","Uruguay",2016-06-06,1
"Artigas","Uruguay",2016-06-06,0
"Rocha","Uruguay",2016-06-06,1
"Flores","Uruguay",2016-06-06,0
"Rivera","Uruguay",2016-06-06,0
"Soriano","Uruguay",2016-06-06,0
"Treinta y Tres","Uruguay",2016-06-06,0
"Cerro Largo","Uruguay",2016-06-06,0
"San José","Uruguay",2016-06-06,0
"Florida","Uruguay",2016-06-06,0
"Distrito Capital","Venezuela",2016-06-06,565
"Aragua","Venezuela",2016-06-06,283
"Carabobo","Venezuela",2016-06-06,47
"Zulia","Venezuela",2016-06-06,23
"Lara","Venezuela",2016-06-06,30
"Táchira","Venezuela",2016-06-06,30
"Guárico","Venezuela",2016-06-06,105
"Barinas","Venezuela",2016-06-06,19
"Monagas","Venezuela",2016-06-06,32
"Bolívar","Venezuela",2016-06-06,9
"Anzoátegui","Venezuela",2016-06-06,13
"Miranda","Venezuela",2016-06-06,8
"Falcón","Venezuela",2016-06-06,1
"Vargas","Venezuela",2016-06-06,8
"Cojedes","Venezuela",2016-06-06,1
"Mérida","Venezuela",2016-06-06,1
"Yaracuy","Venezuela",2016-06-06,5
"Trujillo","Venezuela",2016-06-06,4
"Portuguesa","Venezuela",2016-06-06,1
"Nueva Esparta","Venezuela",2016-06-06,2
"Sucre","Venezuela",2016-06-06,3
"Apure","Venezuela",2016-06-06,8
"Amazonas","Venezuela",2016-06-06,0
"Delta Amacuro","Venezuela",2016-06-06,0
"Dependencias Federales","Venezuela",2016-06-06,0
"Buenos Aires","Argentine",2016-06-13,681
"Buenos Aires Province","Argentine",2016-06-13,167
"Misiones Province","Argentine",2016-06-13,67
"Santa Fe Province","Argentine",2016-06-13,369
"Corrientes Province","Argentine",2016-06-13,211
"Salta Province","Argentine",2016-06-13,17
"Chaco Province","Argentine",2016-06-13,31
"Mendoza Province","Argentine",2016-06-13,11
"Entre Ríos Province","Argentine",2016-06-13,12
"Córdoba Province, Argentina","Argentine",2016-06-13,1
"Tucumán Province","Argentine",2016-06-13,8
"Chubut Province","Argentine",2016-06-13,28
"Jujuy Province","Argentine",2016-06-13,0
"Neuquén Province","Argentine",2016-06-13,6
"Formosa Province","Argentine",2016-06-13,3
"Río Negro Province","Argentine",2016-06-13,5
"Tierra del Fuego Province","Argentine",2016-06-13,13
"Catamarca Province","Argentine",2016-06-13,1
"Santa Cruz Province","Argentine",2016-06-13,3
"La Pampa Province","Argentine",2016-06-13,3
"La Rioja Province","Argentine",2016-06-13,1
"San Luis Province","Argentine",2016-06-13,2
"San Juan Province","Argentine",2016-06-13,1
"Santiago del Estero Province","Argentine",2016-06-13,2
"La Paz","Bolivia",2016-06-13,6
"El Beni","Bolivia",2016-06-13,10
"Santa Cruz","Bolivia",2016-06-13,1
"Tarija","Bolivia",2016-06-13,0
"Cochabamba","Bolivia",2016-06-13,0
"Potosí","Bolivia",2016-06-13,0
"Oruro","Bolivia",2016-06-13,0
"Chuquisaca","Bolivia",2016-06-13,0
"Pando","Bolivia",2016-06-13,0
"Federal District","Brazil",2016-06-13,3393
"São Paulo","Brazil",2016-06-13,437
"Rio de Janeiro","Brazil",2016-06-13,422
"Minas Gerais","Brazil",2016-06-13,336
"Paraná","Brazil",2016-06-13,189
"Rio Grande do Sul","Brazil",2016-06-13,128
"Santa Catarina","Brazil",2016-06-13,69
"Bahia","Brazil",2016-06-13,64
"Pernambuco","Brazil",2016-06-13,73
"Goiás","Brazil",2016-06-13,46
"Rio Grande do Norte","Brazil",2016-06-13,38
"Espírito Santo","Brazil",2016-06-13,42
"Ceará","Brazil",2016-06-13,53
"Pará","Brazil",2016-06-13,52
"Paraíba","Brazil",2016-06-13,68
"Maranhão","Brazil",2016-06-13,23
"Amazonas","Brazil",2016-06-13,15
"Mato Grosso do Sul","Brazil",2016-06-13,25
"Mato Grosso","Brazil",2016-06-13,9
"Alagoas","Brazil",2016-06-13,10
"Piauí","Brazil",2016-06-13,17
"Tocantins","Brazil",2016-06-13,13
"Amapá","Brazil",2016-06-13,11
"Sergipe","Brazil",2016-06-13,6
"Acre","Brazil",2016-06-13,2
"Rondônia","Brazil",2016-06-13,12
"Roraima","Brazil",2016-06-13,5
"Región Metropolitana de Santiago","Chile",2016-06-13,399
"Bío-Bío","Chile",2016-06-13,3
"Valparaíso","Chile",2016-06-13,4
"Los Lagos","Chile",2016-06-13,1
"La Araucanía","Chile",2016-06-13,2
"Maule","Chile",2016-06-13,4
"Atacama","Chile",2016-06-13,0
"Coquimbo","Chile",2016-06-13,0
"Los Ríos","Chile",2016-06-13,2
"Antofagasta","Chile",2016-06-13,0
"Tarapacá","Chile",2016-06-13,0
"Libertador General Bernardo O'Higgins","Chile",2016-06-13,0
"Arica y Parinacota","Chile",2016-06-13,0
"Magallanes y Antártica Chilena","Chile",2016-06-13,0
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-06-13,0
"Córdoba","Colombia",2016-06-13,209
"Bogota","Colombia",2016-06-13,177
"Antioquia","Colombia",2016-06-13,39
"Atlántico","Colombia",2016-06-13,282
"Cauca","Colombia",2016-06-13,20
"Valle del Cauca","Colombia",2016-06-13,34
"Bolívar","Colombia",2016-06-13,24
"Santander","Colombia",2016-06-13,17
"Cesar","Colombia",2016-06-13,5
"Sucre","Colombia",2016-06-13,3
"Risaralda","Colombia",2016-06-13,1
"Meta","Colombia",2016-06-13,55
"Huila","Colombia",2016-06-13,13
"Boyacá","Colombia",2016-06-13,1
"Magdalena","Colombia",2016-06-13,7
"Casanare","Colombia",2016-06-13,11
"Norte de Santander","Colombia",2016-06-13,4
"Tolima","Colombia",2016-06-13,5
"La Guajira","Colombia",2016-06-13,1
"Nariño","Colombia",2016-06-13,5
"Cundinamarca","Colombia",2016-06-13,3
"Caldas","Colombia",2016-06-13,1
"Caquetá","Colombia",2016-06-13,0
"Quindío","Colombia",2016-06-13,0
"Arauca","Colombia",2016-06-13,0
"Chocó","Colombia",2016-06-13,1
"Putumayo","Colombia",2016-06-13,0
"San Andrés y Providencia","Colombia",2016-06-13,1
"Vaupés","Colombia",2016-06-13,0
"Vichada","Colombia",2016-06-13,0
"Guaviare","Colombia",2016-06-13,0
"Guainía","Colombia",2016-06-13,0
"Amazonas","Colombia",2016-06-13,0
"Pichincha","Ecuador",2016-06-13,33
"Guayas","Ecuador",2016-06-13,63
"Loja","Ecuador",2016-06-13,19
"Manabi","Ecuador",2016-06-13,2
"El Oro","Ecuador",2016-06-13,10
"Los Rios","Ecuador",2016-06-13,3
"Azuay","Ecuador",2016-06-13,2
"Esmeraldas","Ecuador",2016-06-13,0
"Zamora Chinchipe","Ecuador",2016-06-13,3
"Tungurahua","Ecuador",2016-06-13,0
"Santa Elena","Ecuador",2016-06-13,2
"Morona Santiago","Ecuador",2016-06-13,0
"Imbabura","Ecuador",2016-06-13,0
"Galápagos","Ecuador",2016-06-13,0
"Chimborazo","Ecuador",2016-06-13,0
"Napo","Ecuador",2016-06-13,0
"Orellana","Ecuador",2016-06-13,0
"Santo Domingo de los Tsáchilas","Ecuador",2016-06-13,0
"Cañar","Ecuador",2016-06-13,0
"Cotopaxi","Ecuador",2016-06-13,0
"Sucumbios","Ecuador",2016-06-13,0
"Pastaza","Ecuador",2016-06-13,0
"Bolivar","Ecuador",2016-06-13,0
"Carchi","Ecuador",2016-06-13,0
"East Berbice-Corentyne","Guyana",2016-06-13,1
"Mahaica-Berbice","Guyana",2016-06-13,0
"Upper Takutu-Upper Essequibo","Guyana",2016-06-13,0
"Upper Demerara-Berbice","Guyana",2016-06-13,0
"Potaro-Siparuni","Guyana",2016-06-13,0
"Pomeroon-Supenaam","Guyana",2016-06-13,0
"Essequibo Islands-West Demerara","Guyana",2016-06-13,0
"Demerara-Mahaica","Guyana",2016-06-13,0
"Cuyuni-Mazaruni","Guyana",2016-06-13,0
"Barima-Waini","Guyana",2016-06-13,0
"Asunción","Paraguay",2016-06-13,39
"Central","Paraguay",2016-06-13,5
"Alto Paraná","Paraguay",2016-06-13,1
"Itapúa","Paraguay",2016-06-13,6
"Caaguazú","Paraguay",2016-06-13,0
"Misiones","Paraguay",2016-06-13,1
"Guairá","Paraguay",2016-06-13,1
"Ñeembucú","Paraguay",2016-06-13,2
"Amambay","Paraguay",2016-06-13,0
"Presidente Hayes","Paraguay",2016-06-13,0
"Concepción","Paraguay",2016-06-13,0
"Cordillera","Paraguay",2016-06-13,0
"Paraguarí","Paraguay",2016-06-13,0
"Caazapá","Paraguay",2016-06-13,1
"San Pedro","Paraguay",2016-06-13,0
"Canindeyú","Paraguay",2016-06-13,0
"Boquerón","Paraguay",2016-06-13,0
"Alto Paraguay","Paraguay",2016-06-13,0
"Lima Province","Peru",2016-06-13,77
"La Libertad","Peru",2016-06-13,7
"Piura","Peru",2016-06-13,2
"Lima","Peru",2016-06-13,3
"Ayacucho","Peru",2016-06-13,6
"Arequipa","Peru",2016-06-13,2
"Ucayali","Peru",2016-06-13,1
"Junín","Peru",2016-06-13,0
"Ancash","Peru",2016-06-13,0
"Lambayeque","Peru",2016-06-13,2
"Callao","Peru",2016-06-13,1
"Callao","Peru",2016-06-13,1
"Loreto","Peru",2016-06-13,4
"San Martín","Peru",2016-06-13,0
"Cajamarca","Peru",2016-06-13,1
"Madre de Dios","Peru",2016-06-13,0
"Cusco","Peru",2016-06-13,0
"Huánuco","Peru",2016-06-13,0
"Tumbes","Peru",2016-06-13,0
"Ica","Peru",2016-06-13,1
"Huancavelica","Peru",2016-06-13,0
"Tacna","Peru",2016-06-13,0
"Amazonas","Peru",2016-06-13,0
"Moquegua","Peru",2016-06-13,0
"Apurímac","Peru",2016-06-13,0
"Pasco","Peru",2016-06-13,0
"Paramaribo","Suriname",2016-06-13,0
"Wanica","Suriname",2016-06-13,0
"Sipaliwini","Suriname",2016-06-13,0
"Saramacca","Suriname",2016-06-13,0
"Para","Suriname",2016-06-13,0
"Nickerie","Suriname",2016-06-13,0
"Marowijne","Suriname",2016-06-13,0
"Coronie","Suriname",2016-06-13,0
"Commewijne","Suriname",2016-06-13,0
"Brokopondo","Suriname",2016-06-13,0
"Montevideo","Uruguay",2016-06-13,95
"Canelones","Uruguay",2016-06-13,4
"Maldonado","Uruguay",2016-06-13,6
"Salto","Uruguay",2016-06-13,3
"Lavalleja","Uruguay",2016-06-13,2
"Tacuarembó","Uruguay",2016-06-13,1
"Paysandú","Uruguay",2016-06-13,0
"Durazno","Uruguay",2016-06-13,0
"Colonia","Uruguay",2016-06-13,4
"Río Negro","Uruguay",2016-06-13,0
"Artigas","Uruguay",2016-06-13,3
"Rocha","Uruguay",2016-06-13,0
"Flores","Uruguay",2016-06-13,0
"Rivera","Uruguay",2016-06-13,1
"Soriano","Uruguay",2016-06-13,0
"Treinta y Tres","Uruguay",2016-06-13,0
"Cerro Largo","Uruguay",2016-06-13,0
"San José","Uruguay",2016-06-13,0
"Florida","Uruguay",2016-06-13,0
"Distrito Capital","Venezuela",2016-06-13,1546
"Aragua","Venezuela",2016-06-13,492
"Carabobo","Venezuela",2016-06-13,39
"Zulia","Venezuela",2016-06-13,36
"Lara","Venezuela",2016-06-13,45
"Táchira","Venezuela",2016-06-13,78
"Guárico","Venezuela",2016-06-13,99
"Barinas","Venezuela",2016-06-13,44
"Monagas","Venezuela",2016-06-13,29
"Bolívar","Venezuela",2016-06-13,18
"Anzoátegui","Venezuela",2016-06-13,24
"Miranda","Venezuela",2016-06-13,13
"Falcón","Venezuela",2016-06-13,9
"Vargas","Venezuela",2016-06-13,3
"Cojedes","Venezuela",2016-06-13,1
"Mérida","Venezuela",2016-06-13,8
"Yaracuy","Venezuela",2016-06-13,1
"Trujillo","Venezuela",2016-06-13,4
"Portuguesa","Venezuela",2016-06-13,3
"Nueva Esparta","Venezuela",2016-06-13,1
"Sucre","Venezuela",2016-06-13,4
"Apure","Venezuela",2016-06-13,5
"Amazonas","Venezuela",2016-06-13,1
"Delta Amacuro","Venezuela",2016-06-13,0
"Dependencias Federales","Venezuela",2016-06-13,0
"Buenos Aires","Argentine",2016-06-20,415
"Buenos Aires Province","Argentine",2016-06-20,112
"Misiones Province","Argentine",2016-06-20,62
"Santa Fe Province","Argentine",2016-06-20,51
"Corrientes Province","Argentine",2016-06-20,8
"Salta Province","Argentine",2016-06-20,11
"Chaco Province","Argentine",2016-06-20,11
"Mendoza Province","Argentine",2016-06-20,13
"Entre Ríos Province","Argentine",2016-06-20,6
"Córdoba Province, Argentina","Argentine",2016-06-20,2
"Tucumán Province","Argentine",2016-06-20,4
"Chubut Province","Argentine",2016-06-20,15
"Jujuy Province","Argentine",2016-06-20,2
"Neuquén Province","Argentine",2016-06-20,1
"Formosa Province","Argentine",2016-06-20,1
"Río Negro Province","Argentine",2016-06-20,1
"Tierra del Fuego Province","Argentine",2016-06-20,3
"Catamarca Province","Argentine",2016-06-20,1
"Santa Cruz Province","Argentine",2016-06-20,4
"La Pampa Province","Argentine",2016-06-20,1
"La Rioja Province","Argentine",2016-06-20,1
"San Luis Province","Argentine",2016-06-20,3
"San Juan Province","Argentine",2016-06-20,4
"Santiago del Estero Province","Argentine",2016-06-20,0
"La Paz","Bolivia",2016-06-20,3
"El Beni","Bolivia",2016-06-20,8
"Santa Cruz","Bolivia",2016-06-20,2
"Tarija","Bolivia",2016-06-20,0
"Cochabamba","Bolivia",2016-06-20,1
"Potosí","Bolivia",2016-06-20,0
"Oruro","Bolivia",2016-06-20,1
"Chuquisaca","Bolivia",2016-06-20,0
"Pando","Bolivia",2016-06-20,0
"Federal District","Brazil",2016-06-20,4626
"São Paulo","Brazil",2016-06-20,690
"Rio de Janeiro","Brazil",2016-06-20,521
"Minas Gerais","Brazil",2016-06-20,552
"Paraná","Brazil",2016-06-20,191
"Rio Grande do Sul","Brazil",2016-06-20,167
"Santa Catarina","Brazil",2016-06-20,116
"Bahia","Brazil",2016-06-20,96
"Pernambuco","Brazil",2016-06-20,67
"Goiás","Brazil",2016-06-20,62
"Rio Grande do Norte","Brazil",2016-06-20,102
"Espírito Santo","Brazil",2016-06-20,47
"Ceará","Brazil",2016-06-20,102
"Pará","Brazil",2016-06-20,59
"Paraíba","Brazil",2016-06-20,62
"Maranhão","Brazil",2016-06-20,45
"Amazonas","Brazil",2016-06-20,34
"Mato Grosso do Sul","Brazil",2016-06-20,25
"Mato Grosso","Brazil",2016-06-20,19
"Alagoas","Brazil",2016-06-20,17
"Piauí","Brazil",2016-06-20,27
"Tocantins","Brazil",2016-06-20,13
"Amapá","Brazil",2016-06-20,8
"Sergipe","Brazil",2016-06-20,14
"Acre","Brazil",2016-06-20,22
"Rondônia","Brazil",2016-06-20,9
"Roraima","Brazil",2016-06-20,7
"Región Metropolitana de Santiago","Chile",2016-06-20,553
"Bío-Bío","Chile",2016-06-20,3
"Valparaíso","Chile",2016-06-20,2
"Los Lagos","Chile",2016-06-20,6
"La Araucanía","Chile",2016-06-20,2
"Maule","Chile",2016-06-20,1
"Atacama","Chile",2016-06-20,0
"Coquimbo","Chile",2016-06-20,0
"Los Ríos","Chile",2016-06-20,1
"Antofagasta","Chile",2016-06-20,0
"Tarapacá","Chile",2016-06-20,1
"Libertador General Bernardo O'Higgins","Chile",2016-06-20,1
"Arica y Parinacota","Chile",2016-06-20,0
"Magallanes y Antártica Chilena","Chile",2016-06-20,1
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-06-20,0
"Córdoba","Colombia",2016-06-20,51
"Bogota","Colombia",2016-06-20,156
"Antioquia","Colombia",2016-06-20,68
"Atlántico","Colombia",2016-06-20,26
"Cauca","Colombia",2016-06-20,20
"Valle del Cauca","Colombia",2016-06-20,32
"Bolívar","Colombia",2016-06-20,14
"Santander","Colombia",2016-06-20,19
"Cesar","Colombia",2016-06-20,10
"Sucre","Colombia",2016-06-20,3
"Risaralda","Colombia",2016-06-20,3
"Meta","Colombia",2016-06-20,16
"Huila","Colombia",2016-06-20,16
"Boyacá","Colombia",2016-06-20,1
"Magdalena","Colombia",2016-06-20,5
"Casanare","Colombia",2016-06-20,7
"Norte de Santander","Colombia",2016-06-20,8
"Tolima","Colombia",2016-06-20,1
"La Guajira","Colombia",2016-06-20,1
"Nariño","Colombia",2016-06-20,2
"Cundinamarca","Colombia",2016-06-20,0
"Caldas","Colombia",2016-06-20,1
"Caquetá","Colombia",2016-06-20,0
"Quindío","Colombia",2016-06-20,0
"Arauca","Colombia",2016-06-20,0
"Chocó","Colombia",2016-06-20,1
"Putumayo","Colombia",2016-06-20,0
"San Andrés y Providencia","Colombia",2016-06-20,0
"Vaupés","Colombia",2016-06-20,0
"Vichada","Colombia",2016-06-20,0
"Guaviare","Colombia",2016-06-20,0
"Guainía","Colombia",2016-06-20,0
"Amazonas","Colombia",2016-06-20,0
"Pichincha","Ecuador",2016-06-20,134
"Guayas","Ecuador",2016-06-20,98
"Loja","Ecuador",2016-06-20,52
"Manabi","Ecuador",2016-06-20,5
"El Oro","Ecuador",2016-06-20,12
"Los Rios","Ecuador",2016-06-20,0
"Azuay","Ecuador",2016-06-20,1
"Esmeraldas","Ecuador",2016-06-20,0
"Zamora Chinchipe","Ecuador",2016-06-20,7
"Tungurahua","Ecuador",2016-06-20,2
"Santa Elena","Ecuador",2016-06-20,3
"Morona Santiago","Ecuador",2016-06-20,1
"Imbabura","Ecuador",2016-06-20,0
"Galápagos","Ecuador",2016-06-20,1
"Chimborazo","Ecuador",2016-06-20,0
"Napo","Ecuador",2016-06-20,0
"Orellana","Ecuador",2016-06-20,0
"Santo Domingo de los Tsáchilas","Ecuador",2016-06-20,2
"Cañar","Ecuador",2016-06-20,0
"Cotopaxi","Ecuador",2016-06-20,0
"Sucumbios","Ecuador",2016-06-20,0
"Pastaza","Ecuador",2016-06-20,0
"Bolivar","Ecuador",2016-06-20,0
"Carchi","Ecuador",2016-06-20,0
"East Berbice-Corentyne","Guyana",2016-06-20,0
"Mahaica-Berbice","Guyana",2016-06-20,0
"Upper Takutu-Upper Essequibo","Guyana",2016-06-20,0
"Upper Demerara-Berbice","Guyana",2016-06-20,0
"Potaro-Siparuni","Guyana",2016-06-20,0
"Pomeroon-Supenaam","Guyana",2016-06-20,0
"Essequibo Islands-West Demerara","Guyana",2016-06-20,0
"Demerara-Mahaica","Guyana",2016-06-20,0
"Cuyuni-Mazaruni","Guyana",2016-06-20,0
"Barima-Waini","Guyana",2016-06-20,0
"Asunción","Paraguay",2016-06-20,38
"Central","Paraguay",2016-06-20,4
"Alto Paraná","Paraguay",2016-06-20,0
